E [MeV]	dEdx [keV/microm]
1.20921	1227.07
1.21619	1231.32
1.22321	1235.58
1.23027	1239.86
1.23737	1244.14
1.24451	1248.44
1.2517	1252.75
1.25893	1257.07
1.26619	1261.4
1.2735	1265.74
1.28086	1270.09
1.28825	1274.45
1.29569	1278.82
1.30317	1283.2
1.31069	1287.59
1.31826	1291.98
1.32587	1296.39
1.33352	1300.81
1.34122	1305.23
1.34896	1309.67
1.35675	1314.11
1.36458	1318.56
1.37246	1323.02
1.38038	1327.49
1.38835	1331.97
1.39637	1336.45
1.40443	1340.94
1.41254	1345.44
1.42069	1349.94
1.42889	1354.46
1.43714	1358.97
1.44544	1363.5
1.45378	1368.03
1.46218	1372.56
1.47062	1377.11
1.47911	1381.66
1.48765	1386.21
1.49624	1390.77
1.50487	1395.34
1.51356	1399.91
1.5223	1404.48
1.53109	1409.06
1.53993	1413.65
1.54882	1418.24
1.55776	1422.82
1.56675	1427.42
1.5758	1432.02
1.58489	1436.62
1.59404	1441.23
1.60325	1445.84
1.6125	1450.45
1.62181	1455.06
1.63117	1459.68
1.64059	1464.3
1.65006	1468.92
1.65959	1473.54
1.66917	1478.16
1.6788	1482.78
1.6885	1487.4
1.69824	1492.03
1.70805	1496.65
1.71791	1501.27
1.72783	1505.9
1.7378	1510.52
1.74783	1515.15
1.75792	1519.77
1.76807	1524.39
1.77828	1529.02
1.78855	1533.64
1.79887	1538.26
1.80926	1542.87
1.8197	1547.49
1.83021	1552.1
1.84077	1556.72
1.8514	1561.33
1.86209	1565.93
1.87284	1570.54
1.88365	1575.14
1.89452	1579.74
1.90546	1584.33
1.91646	1588.93
1.92752	1593.52
1.93865	1598.1
1.94984	1602.68
1.9611	1607.26
1.97242	1611.83
1.98381	1616.4
1.99526	1620.97
2.00678	1625.53
2.01837	1630.08
2.03002	1634.63
2.04174	1639.18
2.05353	1643.72
2.06538	1648.25
2.0773	1652.79
2.0893	1657.31
2.10136	1661.82
2.11349	1666.33
2.12569	1670.83
2.13796	1675.33
2.1503	1679.82
2.16272	1684.3
2.1752	1688.78
2.18776	1693.24
2.20039	1697.7
2.21309	1702.15
2.22587	1706.6
2.23872	1711.03
2.25165	1715.45
2.26464	1719.87
2.27772	1724.28
2.29087	1728.68
2.30409	1733.07
2.31739	1737.46
2.33077	1741.84
2.34423	1746.2
2.35776	1750.56
2.37137	1754.91
2.38506	1759.25
2.39883	1763.58
2.41268	1767.9
2.42661	1772.21
2.44062	1776.51
2.45471	1780.81
2.46888	1785.09
2.48313	1789.37
2.49747	1793.63
2.51189	1797.88
2.52639	1802.12
2.54097	1806.35
2.55564	1810.57
2.5704	1814.78
2.58523	1818.98
2.60016	1823.17
2.61517	1827.35
2.63027	1831.52
2.64545	1835.67
2.66073	1839.82
2.67609	1843.95
2.69153	1848.08
2.70707	1852.19
2.7227	1856.3
2.73842	1860.39
2.75423	1864.47
2.77013	1868.54
2.78612	1872.61
2.80221	1876.65
2.81838	1880.69
2.83465	1884.72
2.85102	1888.74
2.86748	1892.74
2.88403	1896.72
2.90068	1900.7
2.91743	1904.66
2.93427	1908.61
2.95121	1912.55
2.96825	1916.49
2.98538	1920.41
3.00262	1924.32
3.01995	1928.2
3.03739	1932.07
3.05492	1935.94
3.07256	1939.79
3.0903	1943.63
3.10814	1947.47
3.12608	1951.28
3.14413	1955.09
