E [MeV]	dEdx [keV/microm]
0.0578762	220.546
0.0582103	221.181
0.0585464	221.819
0.0588844	222.458
0.0592243	223.1
0.0595662	223.743
0.0599101	224.388
0.060256	225.035
0.0606038	225.683
0.0609537	226.334
0.0613056	226.986
0.0616595	227.64
0.0620155	228.296
0.0623735	228.955
0.0627336	229.614
0.0630957	230.276
0.06346	230.94
0.0638263	231.606
0.0641948	232.273
0.0645654	232.943
0.0649382	233.614
0.0653131	234.288
0.0656901	234.963
0.0660693	235.64
0.0664508	236.319
0.0668344	237
0.0672202	237.684
0.0676083	238.369
0.0679986	239.056
0.0683912	239.745
0.068786	240.436
0.0691831	241.129
0.0695825	241.824
0.0699842	242.521
0.0703882	243.22
0.0707946	243.921
0.0712033	244.624
0.0716143	245.329
0.0720278	246.036
0.0724436	246.745
0.0728618	247.456
0.0732825	248.17
0.0737055	248.885
0.074131	249.603
0.074559	250.322
0.0749894	251.043
0.0754223	251.767
0.0758578	252.493
0.0762957	253.221
0.0767361	253.951
0.0771792	254.682
0.0776247	255.417
0.0780728	256.153
0.0785236	256.891
0.0789769	257.632
0.0794328	258.374
0.0798914	259.119
0.0803526	259.866
0.0808165	260.615
0.0812831	261.366
0.0817523	262.119
0.0822243	262.875
0.082699	263.632
0.0831764	264.393
0.0836566	265.155
0.0841395	265.919
0.0846253	266.685
0.0851138	267.454
0.0856052	268.225
0.0860994	268.998
0.0865964	269.773
0.0870964	270.551
0.0875992	271.331
0.0881049	272.113
0.0886135	272.897
0.0891251	273.684
0.0896396	274.473
0.0901571	275.264
0.0906776	276.057
0.0912011	276.853
0.0917276	277.651
0.0922571	278.451
0.0927897	279.254
0.0933254	280.058
0.0938642	280.866
0.0944061	281.676
0.0949511	282.487
0.0954993	283.302
0.0960506	284.118
0.0966051	284.937
0.0971628	285.758
0.0977237	286.582
0.0982879	287.408
0.0988553	288.236
0.099426	289.067
0.1	289.901
0.100577	290.736
0.101158	291.574
0.101742	292.415
0.102329	293.257
0.10292	294.103
0.103514	294.95
0.104112	295.8
0.104713	296.653
0.105317	297.508
0.105925	298.366
0.106537	299.226
0.107152	300.088
0.107771	300.954
0.108393	301.821
0.109018	302.691
0.109648	303.563
0.110281	304.438
0.110917	305.316
0.111558	306.196
0.112202	307.078
0.11285	307.964
0.113501	308.851
0.114156	309.741
0.114815	310.634
0.115478	311.529
0.116145	312.427
0.116815	313.328
0.11749	314.231
0.118168	315.137
0.11885	316.045
0.119536	316.956
0.120226	317.87
0.120921	318.786
0.121619	319.705
0.122321	320.626
0.123027	321.551
0.123737	322.477
0.124451	323.407
0.12517	324.339
0.125893	325.274
0.126619	326.211
0.12735	327.152
0.128086	328.095
0.128825	329.04
0.129569	329.989
0.130317	330.94
0.131069	331.894
0.131826	332.85
0.132587	333.81
0.133352	334.772
0.134122	335.737
0.134896	336.705
0.135675	337.675
0.136458	338.649
0.137246	339.625
0.138038	340.603
0.138835	341.585
0.139637	342.57
0.140443	343.557
0.141254	344.547
0.142069	345.541
0.142889	346.537
0.143714	347.535
0.144544	348.537
0.145378	349.542
0.146218	350.549
0.147062	351.56
0.147911	352.573
0.148765	353.589
0.149624	354.608
0.150487	355.63
0.151356	356.655
0.15223	357.684
0.153109	358.715
0.153993	359.749
0.154882	360.785
0.155776	361.825
0.156675	362.868
0.15758	363.914
0.158489	364.963
0.159404	366.015
0.160325	367.07
0.16125	368.128
0.162181	369.189
0.163117	370.253
0.164059	371.32
0.165006	372.391
0.165959	373.464
0.166917	374.541
0.16788	375.62
0.16885	376.703
0.169824	377.789
0.170805	378.878
0.171791	379.97
0.172783	381.065
0.17378	382.164
0.174783	383.265
0.175792	384.357
0.176807	385.45
0.177828	386.546
0.178855	387.645
0.179887	388.748
0.180926	389.854
0.18197	390.964
0.183021	392.077
0.184077	393.193
0.18514	394.313
0.186209	395.437
0.187284	396.563
0.188365	397.693
0.189452	398.827
0.190546	399.964
0.191646	401.105
0.192752	402.248
0.193865	403.396
0.194984	404.546
0.19611	405.701
0.197242	406.858
0.198381	408.019
0.199526	409.183
0.200678	410.351
0.201837	411.521
0.203002	412.696
0.204174	413.873
0.205353	415.054
0.206538	416.238
0.20773	417.425
0.20893	418.616
0.210136	419.803
0.211349	420.943
0.212569	422.085
0.213796	423.23
0.21503	424.378
0.216272	425.529
0.21752	426.683
0.218776	427.84
0.220039	428.999
0.221309	430.162
0.222587	431.327
0.223872	432.494
0.225165	433.67
0.226464	434.886
0.227772	436.106
0.229087	437.33
0.230409	438.557
0.231739	439.789
0.233077	441.023
0.234423	442.262
0.235776	443.504
0.237137	444.75
0.238506	445.999
0.239883	447.252
0.241268	448.508
0.242661	449.768
0.244062	451.031
0.245471	452.297
0.246888	453.566
0.248313	454.839
0.249747	456.115
0.251189	457.394
0.252639	458.676
0.254097	459.961
0.255564	461.249
0.25704	462.54
0.258523	463.833
0.260016	465.13
0.261517	466.429
0.263027	467.73
0.264545	469.034
0.266073	470.341
0.267609	471.649
0.269153	472.96
0.270707	474.246
0.27227	475.501
0.273842	476.757
0.275423	478.035
0.277013	479.372
0.278612	480.713
0.280221	482.054
0.281838	483.385
0.283465	484.719
0.285102	486.057
0.286748	487.396
0.288403	488.739
0.290068	490.085
0.291743	491.433
0.293427	492.784
0.295121	494.137
0.296825	495.493
0.298538	496.852
0.300262	498.213
0.301995	499.577
0.303739	500.942
0.305492	502.31
0.307256	503.681
0.30903	505.053
0.310814	506.428
0.312608	507.804
0.314413	509.182
0.316228	510.563
0.318053	511.945
0.31989	513.328
0.321736	514.714
0.323594	516.101
0.325462	517.489
0.327341	518.879
0.32923	520.27
0.331131	521.633
0.333043	522.976
0.334965	524.319
0.336899	525.663
0.338844	527.008
0.3408	528.354
0.342768	529.699
0.344747	531.045
0.346737	532.391
0.348739	533.738
0.350752	535.084
0.352777	536.429
0.354813	537.775
0.356862	539.119
0.358922	540.463
0.360994	541.799
0.363078	543.125
0.365174	544.449
0.367282	545.773
0.369403	547.096
0.371535	548.417
0.37368	549.736
0.375837	551.055
0.378007	552.371
0.380189	553.686
0.382384	554.999
0.384592	556.31
0.386812	557.619
0.389045	558.927
0.391291	560.232
0.39355	561.535
0.395822	562.835
0.398107	564.134
0.400405	565.429
0.402717	566.723
0.405042	568.013
0.40738	569.301
0.409732	570.587
0.412098	571.869
0.414477	573.148
0.416869	574.425
0.419276	575.697
0.421697	576.967
0.424131	578.233
0.42658	579.496
0.429042	580.756
0.431519	582.011
0.43401	583.263
0.436516	584.511
0.439036	585.755
0.44157	586.986
0.44412	588.207
0.446684	589.425
0.449262	590.638
0.451856	591.846
0.454465	593.05
0.457088	594.25
0.459727	595.444
0.462381	596.635
0.46505	597.821
0.467735	599.002
0.470435	600.18
0.473151	601.352
0.475883	602.52
0.47863	603.683
0.481393	604.842
0.484172	605.996
0.486968	607.145
0.489779	608.29
0.492606	609.43
0.49545	610.565
0.49831	611.696
0.501187	612.821
0.504081	613.942
0.506991	615.058
0.509918	616.17
0.512861	617.276
0.515822	618.377
0.5188	619.474
0.521795	620.565
0.524807	621.652
0.527837	622.733
0.530884	623.81
0.533949	624.882
0.537032	625.949
0.540132	627.011
0.54325	628.068
0.546387	629.12
0.549541	630.167
0.552713	631.208
0.555904	632.245
0.559114	633.276
0.562341	634.303
0.565588	635.324
0.568853	636.34
0.572137	637.351
0.57544	638.357
0.578762	639.358
0.582103	640.353
0.585464	641.344
0.588844	642.329
0.592243	643.309
0.595662	644.284
0.599101	645.253
0.60256	646.218
0.606038	647.177
0.609537	648.131
0.613056	649.08
0.616595	650.023
0.620155	650.962
0.623735	651.895
0.627336	652.823
0.630957	653.746
0.6346	654.663
0.638263	655.576
0.641948	656.483
0.645654	657.386
0.649382	658.283
0.653131	659.175
0.656901	660.062
0.660693	660.944
0.664508	661.821
0.668344	662.692
0.672202	663.559
0.676083	664.42
0.679986	665.277
0.683912	666.128
0.68786	666.974
0.691831	667.815
0.695825	668.651
0.699842	669.482
0.703882	670.308
0.707946	671.129
0.712033	671.945
0.716143	672.756
0.720278	673.562
0.724436	674.363
0.728618	675.159
0.732825	675.95
0.737055	676.736
0.74131	677.517
0.74559	678.293
0.749894	679.064
0.754223	679.83
0.758578	680.59
0.762957	681.346
0.767361	682.097
0.771792	682.843
0.776247	683.584
0.780728	684.32
0.785236	685.051
0.789769	685.777
0.794328	686.498
0.798914	687.214
0.803526	687.925
0.808165	688.631
0.812831	689.332
0.817523	690.028
0.822243	690.719
0.82699	691.405
0.831764	692.086
0.836566	692.762
0.841395	693.433
0.846253	694.099
0.851138	694.76
0.856052	695.416
0.860994	696.067
0.865964	696.713
0.870964	697.355
0.875992	697.991
0.881049	698.623
0.886135	699.25
0.891251	699.872
0.896396	700.49
0.901571	701.103
0.906776	701.711
0.912011	702.315
0.917276	702.914
0.922571	703.508
0.927897	704.098
0.933254	704.682
0.938642	705.262
0.944061	705.837
0.949511	706.407
