E [MeV]	dEdx [keV/microm]
0.0457088	153.978
0.0459727	154.423
0.0462381	154.868
0.046505	155.315
0.0467735	155.764
0.0470435	156.214
0.0473151	156.665
0.0475883	157.117
0.047863	157.571
0.0481393	158.026
0.0484172	158.482
0.0486968	158.94
0.0489779	159.398
0.0492606	159.859
0.049545	160.32
0.049831	160.783
0.0501187	161.247
0.0504081	161.713
0.0506991	162.18
0.0509918	162.648
0.0512861	163.118
0.0515822	163.589
0.05188	164.061
0.0521795	164.535
0.0524807	165.01
0.0527837	165.487
0.0530884	165.965
0.0533949	166.444
0.0537032	166.925
0.0540132	167.407
0.054325	167.89
0.0546387	168.375
0.0549541	168.861
0.0552713	169.349
0.0555904	169.838
0.0559114	170.328
0.0562341	170.82
0.0565588	171.313
0.0568853	171.808
0.0572137	172.304
0.057544	172.802
0.0578762	173.301
0.0582103	173.801
0.0585464	174.303
0.0588844	174.807
0.0592243	175.311
0.0595662	175.818
0.0599101	176.326
0.060256	176.835
0.0606038	177.345
0.0609537	177.858
0.0613056	178.371
0.0616595	178.887
0.0620155	179.403
0.0623735	179.921
0.0627336	180.441
0.0630957	180.962
0.06346	181.484
0.0638263	182.009
0.0641948	182.534
0.0645654	183.062
0.0649382	183.59
0.0653131	184.121
0.0656901	184.652
0.0660693	185.186
0.0664508	185.72
0.0668344	186.257
0.0672202	186.795
0.0676083	187.334
0.0679986	187.875
0.0683912	188.418
0.068786	188.962
0.0691831	189.508
0.0695825	190.055
0.0699842	190.604
0.0703882	191.155
0.0707946	191.707
0.0712033	192.261
0.0716143	192.816
0.0720278	193.373
0.0724436	193.932
0.0728618	194.492
0.0732825	195.054
0.0737055	195.617
0.074131	196.182
0.074559	196.749
0.0749894	197.317
0.0754223	197.887
0.0758578	198.459
0.0762957	199.032
0.0767361	199.607
0.0771792	200.184
0.0776247	200.762
0.0780728	201.342
0.0785236	201.923
0.0789769	202.507
0.0794328	203.092
0.0798914	203.679
0.0803526	204.267
0.0808165	204.857
0.0812831	205.449
0.0817523	206.042
0.0822243	206.637
0.082699	207.234
0.0831764	207.833
0.0836566	208.434
0.0841395	209.036
0.0846253	209.64
0.0851138	210.245
0.0856052	210.853
0.0860994	211.462
0.0865964	212.073
0.0870964	212.685
0.0875992	213.3
0.0881049	213.916
0.0886135	214.534
0.0891251	215.154
0.0896396	215.776
0.0901571	216.399
0.0906776	217.024
0.0912011	217.651
0.0917276	218.28
0.0922571	218.911
0.0927897	219.543
0.0933254	220.178
0.0938642	220.814
0.0944061	221.452
0.0949511	222.092
0.0954993	222.733
0.0960506	223.377
0.0966051	224.022
0.0971628	224.67
0.0977237	225.319
0.0982879	225.97
0.0988553	226.623
0.099426	227.278
0.1	227.935
0.100577	228.593
0.101158	229.254
0.101742	229.916
0.102329	230.581
0.10292	231.247
0.103514	231.915
0.104112	232.585
0.104713	233.257
0.105317	233.932
0.105925	234.607
0.106537	235.285
0.107152	235.965
0.107771	236.647
0.108393	237.331
0.109018	238.017
0.109648	238.705
0.110281	239.395
0.110917	240.087
0.111558	240.781
0.112202	241.476
0.11285	242.174
0.113501	242.874
0.114156	243.576
0.114815	244.28
0.115478	244.986
0.116145	245.694
0.116815	246.404
0.11749	247.116
0.118168	247.83
0.11885	248.547
0.119536	249.265
0.120226	249.985
0.120921	250.708
0.121619	251.433
0.122321	252.159
