E [MeV]	dEdx [keV/microm]
0.0398107	268.217
0.0400405	268.489
0.0402717	268.761
0.0405042	269.034
0.040738	269.308
0.0409732	269.582
0.0412098	269.858
0.0414477	270.134
0.0416869	270.412
0.0419276	270.69
0.0421697	270.969
0.0424131	271.249
0.042658	271.53
0.0429042	271.812
0.0431519	272.094
0.043401	272.378
0.0436516	272.662
0.0439036	272.948
0.044157	273.234
0.044412	273.521
0.0446684	273.809
0.0449262	274.097
0.0451856	274.387
0.0454465	274.678
0.0457088	274.969
0.0459727	275.261
0.0462381	275.555
0.046505	275.849
0.0467735	276.144
0.0470435	276.44
0.0473151	276.737
0.0475883	277.035
0.047863	277.333
0.0481393	277.633
0.0484172	277.934
0.0486968	278.235
0.0489779	278.538
0.0492606	278.841
0.049545	279.145
0.049831	279.451
0.0501187	279.757
0.0504081	280.064
0.0506991	280.372
0.0509918	280.681
0.0512861	280.991
0.0515822	281.302
0.05188	281.614
0.0521795	281.927
0.0524807	282.241
0.0527837	282.556
0.0530884	282.872
0.0533949	283.189
0.0537032	283.507
0.0540132	283.826
0.054325	284.146
0.0546387	284.467
0.0549541	284.789
0.0552713	285.112
0.0555904	285.436
0.0559114	285.761
0.0562341	286.087
0.0565588	286.415
0.0568853	286.743
0.0572137	287.072
0.057544	287.403
0.0578762	287.734
0.0582103	288.066
0.0585464	288.4
0.0588844	288.735
0.0592243	289.071
0.0595662	289.407
0.0599101	289.745
0.060256	290.084
0.0606038	290.425
0.0609537	290.766
0.0613056	291.108
0.0616595	291.452
0.0620155	291.797
0.0623735	292.143
0.0627336	292.49
0.0630957	292.838
0.06346	293.187
0.0638263	293.538
0.0641948	293.89
0.0645654	294.243
0.0649382	294.596
0.0653131	294.952
0.0656901	295.308
0.0660693	295.666
0.0664508	296.025
0.0668344	296.385
0.0672202	296.747
0.0676083	297.109
0.0679986	297.473
0.0683912	297.838
0.068786	298.205
0.0691831	298.572
0.0695825	298.941
0.0699842	299.312
0.0703882	299.683
0.0707946	300.056
0.0712033	300.43
0.0716143	300.806
0.0720278	301.182
0.0724436	301.56
0.0728618	301.94
0.0732825	302.321
0.0737055	302.702
0.074131	303.086
0.074559	303.471
0.0749894	303.857
0.0754223	304.244
0.0758578	304.633
0.0762957	305.024
0.0767361	305.415
0.0771792	305.808
0.0776247	306.203
0.0780728	306.599
0.0785236	306.996
0.0789769	307.395
0.0794328	307.795
0.0798914	308.197
0.0803526	308.6
0.0808165	309.004
0.0812831	309.41
0.0817523	309.818
0.0822243	310.227
0.082699	310.637
0.0831764	311.049
0.0836566	311.463
0.0841395	311.878
0.0846253	312.295
0.0851138	312.713
0.0856052	313.132
0.0860994	313.553
0.0865964	313.976
0.0870964	314.4
0.0875992	314.826
0.0881049	315.253
0.0886135	315.682
0.0891251	316.113
0.0896396	316.545
0.0901571	316.979
0.0906776	317.415
0.0912011	317.852
0.0917276	318.29
0.0922571	318.73
0.0927897	319.172
0.0933254	319.616
0.0938642	320.061
0.0944061	320.508
0.0949511	320.957
0.0954993	321.407
0.0960506	321.859
0.0966051	322.313
0.0971628	322.768
0.0977237	323.225
0.0982879	323.684
0.0988553	324.144
0.099426	324.607
0.1	325.071
0.100577	325.537
0.101158	326.004
0.101742	326.473
0.102329	326.945
0.10292	327.417
0.103514	327.892
0.104112	328.369
0.104713	328.847
0.105317	329.327
0.105925	329.809
0.106537	330.293
0.107152	330.778
0.107771	331.265
0.108393	331.755
0.109018	332.246
0.109648	332.739
0.110281	333.234
0.110917	333.73
0.111558	334.229
0.112202	334.73
0.11285	335.232
0.113501	335.737
0.114156	336.243
0.114815	336.751
0.115478	337.261
0.116145	337.774
0.116815	338.288
0.11749	338.804
0.118168	339.322
0.11885	339.842
0.119536	340.364
0.120226	340.888
0.120921	341.414
0.121619	341.942
0.122321	342.472
0.123027	343.004
0.123737	343.538
0.124451	344.074
0.12517	344.612
0.125893	345.152
0.126619	345.695
0.12735	346.239
0.128086	346.785
0.128825	347.334
0.129569	347.884
0.130317	348.437
0.131069	348.992
0.131826	349.549
0.132587	350.108
0.133352	350.669
0.134122	351.232
0.134896	351.797
0.135675	352.365
0.136458	352.935
0.137246	353.507
0.138038	354.081
0.138835	354.657
0.139637	355.236
0.140443	355.816
0.141254	356.399
0.142069	356.984
0.142889	357.572
0.143714	358.161
0.144544	358.753
0.145378	359.347
0.146218	359.943
0.147062	360.542
0.147911	361.142
0.148765	361.745
0.149624	362.351
0.150487	362.958
0.151356	363.568
0.15223	364.18
0.153109	364.795
0.153993	365.412
0.154882	366.031
0.155776	366.652
0.156675	367.276
0.15758	367.902
0.158489	368.53
0.159404	369.161
0.160325	369.795
0.16125	370.43
0.162181	371.068
0.163117	371.708
0.164059	372.351
0.165006	372.996
0.165959	373.643
0.166917	374.293
0.16788	374.946
0.16885	375.6
0.169824	376.258
0.170805	376.917
0.171791	377.579
0.172783	378.244
0.17378	378.91
0.174783	379.58
0.175792	380.252
0.176807	380.926
0.177828	381.603
0.178855	382.282
0.179887	382.964
0.180926	383.648
0.18197	384.335
0.183021	385.025
0.184077	385.716
0.18514	386.411
0.186209	387.108
0.187284	387.807
0.188365	388.509
0.189452	389.213
0.190546	389.921
0.191646	390.63
0.192752	391.343
0.193865	392.058
0.194984	392.775
0.19611	393.495
0.197242	394.217
0.198381	394.942
0.199526	395.67
0.200678	396.401
0.201837	397.133
0.203002	397.869
0.204174	398.607
0.205353	399.348
0.206538	400.092
0.20773	400.838
0.20893	401.586
0.210136	402.338
0.211349	403.092
0.212569	403.848
0.213796	404.608
0.21503	405.37
0.216272	406.135
0.21752	406.902
0.218776	407.672
0.220039	408.445
0.221309	409.221
0.222587	409.999
0.223872	410.78
0.225165	411.564
0.226464	412.35
0.227772	413.139
0.229087	413.931
0.230409	414.725
0.231739	415.522
0.233077	416.322
